gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
C20orf70	356.3089710786316	5.998118686641448	0.6561398122014386	3.045581480150505e-21	1.6889541926664082e-20
C21orf62	2034.0067443500343	-2.0096101071528727	0.1607221409518614	7.060892692445779e-37	8.281135322507224e-36
C2orf14	122.00330807412298	7.003302465597273	0.7870799463078104	1.6279347064454843e-20	8.676038415432771e-20
C2orf27B	5.460008138917787	3.9902787881338835	1.741998491643028	1.0069549483917029e-4	1.941050607420022e-4
C2orf51	212.7760138820721	6.572796939650159	0.8583578861324165	6.588235859892819e-16	2.72227691225932e-15
C3orf30	7.074517400196872	25.715086287618412	1.548507586316588	2.985052102677505e-62	9.189317966837367e-61
C3orf32	17411.447677722386	2.6851118068422024	0.19744336220256295	2.1520291145788422e-43	3.346694484525953e-42
C3orf55	355.6659528127325	2.3454018134388814	0.49214700539198236	7.874599907095434e-8	1.9619117467550897e-7
C3orf65	610.5370672738319	2.834529462536403	0.4501007876989245	9.516315892314873e-12	3.0768830507248184e-11
C3orf66	1058.674477158606	3.205288302890683	0.4217920417439379	4.568329078669644e-16	1.907556359366775e-15
C3orf72	103.62337645712127	2.4202060479476812	0.8718868908617473	8.391933985155383e-5	1.6292178471567689e-4
C3orf77	45.85070117391899	6.520949724218275	1.0881100237938965	5.0299955326810326e-11	1.5575936488945727e-10
C4orf40	569.2827395899563	3.32910129447821	0.6376175479235983	2.30648147777327e-9	6.378937926946174e-9
C4orf7	10545.771710804966	2.311002436815956	0.41029452657519494	9.902799146948836e-10	2.8079500220017656e-9
C5orf46	3043.7879533549703	3.8873822927325583	0.3081403171188326	1.0793242508696618e-38	1.3752090186828863e-37
C5orf58	4490.3583845804	4.934126604719401	0.333820166481745	6.192917783070103e-51	1.2761935139267295e-49
C6orf126	59.41063136387747	4.236784209411853	1.1270748527983738	1.2980976873108063e-6	2.946542029390237e-6
C6orf127	9.285015100411783	26.156302448622	1.3197435047176262	9.450549407431951e-88	6.442647957060482e-86
C6orf222	787.5138409306187	2.276359437735794	0.4125752006258786	1.8937059487541026e-09	5.269635557237184e-9
C6orf223	12294.9818819581	2.8232657797503786	0.27446136523980597	3.0203918439580267e-26	2.1602263695376507e-25
C6orf97	37662.903977897426	2.4972288805956446	0.13406897709616902	1.5585660294917794e-78	8.140982049880093e-77
C7	1473777.3126447944	-2.322974617606117	0.17228729702514836	1.871714044050674e-42	2.815681826933564e-41
C9	3923528.811243224	-2.277377831502772	0.18719728406237843	4.569728684610213e-35	4.936138236870725e-34
C9orf140	10615.125660894942	2.3552652795102382	0.13783935318471208	1.7730676486242289e-66	6.381064033685124e-65
C9orf152	11105.183218295813	2.2350111978787703	0.18558174777285197	2.076539719363284e-34	2.1663023008521733e-33
C9orf4	255.66929061900504	2.6386051855910377	0.685673671456868	2.5731486076079463e-6	5.699165521267502e-6
C9orf53	166.15695355401303	2.491193954393347	0.4098379084479461	6.380206742893134e-11	1.9651837995274853e-10
C9orf57	588.2705161305496	2.307879386767323	0.4121663071040358	1.1916921865883373e-9	3.361316773795729e-9
